ad_view,vid_id
2.710581301443929,VID_16236
1.3472286565854656,VID_20636
1.3023254887691174,VID_639
3.031618116536697,VID_3511
1.3256634541222945,VID_5508
1.6195380530309749,VID_6281
1.8761844182457024,VID_15053
3.376069457655924,VID_3435
1.9341638359078004,VID_8616
17.945304398587613,VID_14044
1.9650978737023186,VID_6493
1.8284387392245187,VID_3158
2.4663705864833654,VID_10253
8.25401357786532,VID_3001
3.249610295375304,VID_20951
2.234347218444007,VID_5750
2.2372996082129215,VID_11466
1.5861798718546085,VID_9642
1.6355950301706998,VID_15556
1.3218855743031712,VID_14167
1.8348062635900206,VID_16180
2.118917043882619,VID_5456
1.302819930975597,VID_926
1.591153272752562,VID_16685
1.19583992164974,VID_14228
1.35405917778948,VID_14720
1.9744357078794703,VID_18717
4.432038593498481,VID_10635
2.1414111135929446,VID_20840
1.738006005844139,VID_3096
4.91821410884207,VID_3244
14.586279554841315,VID_21373
2.010833679507008,VID_5533
1.427184017057098,VID_22471
1.4205789733302376,VID_3835
8.65004171897753,VID_17761
2.0231391163872336,VID_5721
3.020871687487805,VID_510
1.90070494589348,VID_19978
2.5775423412833267,VID_15191
3.3561287898988446,VID_17998
1.195272866497182,VID_23349
1.9632520342718167,VID_13271
4.057008147422506,VID_16457
1.7596249053409516,VID_21777
2.0966006460840942,VID_6416
4.858530271305888,VID_11087
2.557411267739525,VID_7437
1.598675674176677,VID_22835
1.6388964008758053,VID_8283
2.981792987516371,VID_13522
1.6373879461317988,VID_7611
2.1866675361119183,VID_8984
1.9619678373635538,VID_10628
2.467558686983246,VID_9849
2.2194753060458416,VID_1968
1.6442420741875101,VID_11578
3.021894905582222,VID_2237
12.860695757396707,VID_15132
2.2174621903003526,VID_12746
5.421273002391623,VID_3130
1.3444518756354509,VID_9593
5.706829740121839,VID_10652
1.7466751061252903,VID_14015
1.769245701247157,VID_7116
2.7245991831499223,VID_19028
2.2071885853909823,VID_17430
2.2845731903093878,VID_21788
3.1943430007896603,VID_15831
2.1878259302860164,VID_5942
1.1551410881645734,VID_15029
5.310722288678544,VID_4352
18.130158896728314,VID_21653
1.6246096768474962,VID_6190
1.8773678910333937,VID_7095
2.273856948293986,VID_2485
5.608238446595044,VID_6437
1.448418513651186,VID_11325
2.771935803872851,VID_13363
2.0937110040992226,VID_6398
2.871944758200226,VID_10189
1.4093853008275008,VID_18253
1.7998694708954504,VID_15829
2.776450874274092,VID_12349
2.313705297377984,VID_11887
2.270140561045152,VID_22327
2.063305160930348,VID_10815
1.7214271016429916,VID_1776
5.459654689229916,VID_3175
1.6283041769770124,VID_21068
2.9204655136791056,VID_7316
2.517001065180402,VID_21999
3.546661367477652,VID_19345
2.026686602074802,VID_3700
1.166410179694884,VID_2126
1.6266992781703544,VID_1254
1.5962671758888802,VID_18091
1.2646452275347269,VID_323
1.4300424394481674,VID_605
1.2889504455075003,VID_22819
3.3508494054346887,VID_6178
1.810600330000891,VID_20098
4.934192084782754,VID_18451
2.7698627542971006,VID_21177
1.7674172752409913,VID_6010
3.2256921915596743,VID_21931
1.5686133559267443,VID_14297
5.264226992715278,VID_19770
2.7077408236381215,VID_18120
1.748165029448779,VID_1563
1.3129440789746032,VID_976
1.6228468179316917,VID_5235
2.4600898833536773,VID_4540
1.4637462180096399,VID_17883
2.32358568383445,VID_16527
2.526470673589657,VID_1118
6.198193567419383,VID_22359
1.566442062396571,VID_654
13.635331962211628,VID_15065
2.1393146931179747,VID_16385
1.430516514723876,VID_767
1.3161828643551925,VID_18898
6.598061782795044,VID_11910
1.880245543363363,VID_11880
1.923293241554217,VID_23174
1.6402841988728718,VID_6947
1.8158021533902484,VID_23593
6.334473606137244,VID_6935
1.2487887077185649,VID_19859
2.6201561159149134,VID_9747
1.659384602128015,VID_13132
2.8524905715452236,VID_8734
1.6027267308971784,VID_22732
1.8457491714038843,VID_18516
1.561327894732247,VID_1949
1.149569418649047,VID_22124
2.559801984267102,VID_8310
3.7909084166017775,VID_14424
1.151474597536808,VID_18895
1.7274290735797735,VID_13210
2.8730541940735153,VID_14732
1.3182054294481782,VID_6603
1.535635755347644,VID_19754
1.5575278232049046,VID_9276
3.1806951436704387,VID_6369
1.7262761738307224,VID_12207
1.3944900138047336,VID_18547
2.745948025674062,VID_12303
2.9741404856823195,VID_1587
1.8435638956506142,VID_22246
4.763703352763293,VID_16300
2.157330507810245,VID_4282
1.7468106068921536,VID_12064
4.221096119947881,VID_21172
1.7281052572860394,VID_4541
1.3591788165314238,VID_12477
3.3913556549325823,VID_18127
1.8936788572883634,VID_1502
3.6748029958875312,VID_10950
1.2929399937389017,VID_11735
2.399315316524607,VID_11959
2.1410248634379876,VID_20482
1.7030443174793979,VID_5816
6.3644944794897516,VID_7301
1.9894990396339065,VID_226
7.04367815412279,VID_20856
3.6365801402189066,VID_5107
1.6214436974184852,VID_11678
1.9420363055866814,VID_23497
2.754537451012667,VID_6797
1.3376792859657474,VID_22106
1.5422697979229072,VID_10151
1.7078279824832479,VID_6725
1.7888676640272643,VID_17908
1.4852020207906949,VID_454
4.076360505440183,VID_23067
2.540224310993765,VID_21609
6.232124403081665,VID_3253
2.5522184844822755,VID_5935
1.8499065313575511,VID_1568
2.49617110964899,VID_14804
1.5343577212682926,VID_22087
5.233901464728061,VID_9497
1.3994708166000709,VID_5831
1.7635878693116462,VID_17667
2.554731520847652,VID_13649
1.4793161978154654,VID_7974
1.5403858015670373,VID_6013
1.79706702503004,VID_4389
1.570494791816745,VID_19030
1.9947626435349888,VID_832
1.3798366842417944,VID_14244
2.6049442519258323,VID_282
1.9271025167131275,VID_17406
4.032293636495927,VID_12603
1.5975767891911432,VID_4580
1.8393589576883769,VID_9481
1.3879352481709015,VID_22005
2.73333173751963,VID_20093
1.5846915745631003,VID_3816
2.437706053249346,VID_12403
1.4042183675951938,VID_16868
1.8876688897325085,VID_11701
1.6433990953272226,VID_16884
1.2769085576573829,VID_7812
1.5776103130695207,VID_1655
1.5569321921294883,VID_21729
1.4847421108087195,VID_6951
3.012662504393574,VID_17539
3.015231445321679,VID_2956
1.4350891180085956,VID_10006
1.4475042895409473,VID_14881
2.0045863063513347,VID_1138
5.543152839838432,VID_3201
2.2061664738237936,VID_17876
11.935754688280594,VID_20857
1.2887139477247016,VID_2154
1.6763393108626907,VID_5544
4.114378251099576,VID_10712
1.7269406167385397,VID_6910
2.600886378848286,VID_2882
7.295654982739805,VID_15719
1.3390860362017052,VID_2706
1.7461288772638466,VID_143
1.8343652381617126,VID_10659
4.580720628039958,VID_22669
3.0004356037146485,VID_3256
1.6660339251777339,VID_18252
1.834691694118266,VID_137
4.5044725089718325,VID_8672
2.848911413619614,VID_12118
2.147674162243625,VID_6922
1.2907411144112302,VID_17178
1.289282505161448,VID_4557
1.4066493103313258,VID_8160
4.485245499603687,VID_6384
2.1015331397886703,VID_23225
2.63700866902718,VID_17567
2.0209551883399515,VID_3948
1.5826500421645344,VID_9140
2.587975069162124,VID_7953
1.9629971758698102,VID_11092
1.4605287510740133,VID_1181
2.2755738381914217,VID_8841
1.2688575783758842,VID_1656
1.6995991556480705,VID_1754
1.5128053463679976,VID_9938
2.708286138045254,VID_14679
1.3954045648236022,VID_19110
1.6208970848096662,VID_17072
2.453300874420921,VID_18196
1.698138187788757,VID_14429
4.65181642040677,VID_20829
3.1044329334315055,VID_1727
1.5152185836646865,VID_4614
2.0212537487296056,VID_16758
1.1855723319186717,VID_44
2.448546842428606,VID_15213
1.4056946164594784,VID_1709
3.1786830686474326,VID_5094
1.7313519431342272,VID_15523
1.7792141420553365,VID_14180
2.4765331144595333,VID_17357
1.2236566982366868,VID_23027
1.6355134426998157,VID_739
5.423724494554197,VID_4921
1.2204159747336376,VID_12691
3.5449852069549,VID_5953
5.694280232985638,VID_21747
7.523938831088408,VID_9598
2.5345603229104063,VID_19040
2.3961843532182105,VID_6705
1.375938022460823,VID_21343
1.7788082337712312,VID_4162
2.306214915106651,VID_22679
3.0218710876441164,VID_19508
3.323269442708815,VID_2131
1.2926802093119918,VID_9655
1.9141333756705612,VID_4729
6.491170667437591,VID_21712
2.1148287214048542,VID_23591
1.7764095958131205,VID_1571
1.4719403319735043,VID_19048
2.8623255886880776,VID_10794
1.6568211673428959,VID_8462
1.2402031689823791,VID_7572
9.671054525576928,VID_19660
2.4601423039519252,VID_10977
1.4751649308450676,VID_18270
1.9194097186147199,VID_10621
1.5734585640267347,VID_20459
1.7956203806899913,VID_8879
1.3905898758692128,VID_23588
2.592908683175044,VID_21748
2.7876013217676188,VID_17517
1.7045329698546803,VID_12011
3.389109801512819,VID_21869
1.1000109404296803,VID_7035
8.935117421497946,VID_915
5.065484562174169,VID_3330
1.246166315672219,VID_21146
1.4614831697524682,VID_5812
4.118356418955,VID_21236
1.3020683424365358,VID_19792
1.488339859192375,VID_11920
5.892440429077693,VID_8060
1.2109130984055225,VID_11201
8.94958346459333,VID_4814
1.5075820537784697,VID_2255
1.7169526037061813,VID_1557
1.569430236470303,VID_4517
3.1372512809121167,VID_1847
2.453559448519048,VID_12468
2.4083303387596873,VID_6092
2.6230886934379103,VID_8505
5.866597122690547,VID_3145
2.078479688470863,VID_4523
3.389588898648286,VID_5572
1.2973498782556239,VID_15622
6.790484535188258,VID_23664
1.4455278582261621,VID_1199
1.3381214259508416,VID_20219
1.5872552842258179,VID_14843
1.3997969878657082,VID_10143
2.213102358881735,VID_12417
3.739353826321928,VID_13581
6.982737787062412,VID_3415
2.819220847216835,VID_17443
1.5516119750175827,VID_4628
1.5326747274124533,VID_7870
2.0911001281140877,VID_17045
2.586175214618839,VID_20063
2.184485997502172,VID_11909
1.483173521366957,VID_17225
4.949083739336084,VID_14680
2.076786110915224,VID_7326
5.277806710281886,VID_15140
1.2386557862451215,VID_2324
3.345145352128102,VID_2936
1.455647878881206,VID_18115
1.3774711461410634,VID_9316
2.621731529247274,VID_18367
1.8136019412341597,VID_15205
1.729980565440634,VID_3068
1.9708984975572528,VID_6319
2.3109147724089176,VID_14285
2.4225408470312537,VID_20949
1.6432253109170996,VID_7519
2.934774017026902,VID_5836
3.8452673880048276,VID_20268
1.5859581564978056,VID_12833
1.2503480718629028,VID_17659
1.9262288129389196,VID_7137
1.8400362886459742,VID_22579
4.286022146971392,VID_21681
1.5560259780606363,VID_2911
3.7828964161461465,VID_23348
1.9591572432244784,VID_15619
4.293582247805892,VID_10327
4.257031552127275,VID_13590
4.436276144344063,VID_9793
1.2415299194725897,VID_22698
1.2911435374553022,VID_2798
1.7215855064739845,VID_15022
2.892106831019584,VID_23502
2.4652058289234797,VID_865
1.5926874186387157,VID_12126
1.123802513950974,VID_10439
1.268835606893659,VID_3103
2.5014831571524803,VID_10764
4.022280352751058,VID_20169
1.9583212234431597,VID_20766
3.545268918866235,VID_20512
1.9925432031009822,VID_21472
1.2379778781233497,VID_18887
1.2932861515323293,VID_922
1.4732529335380713,VID_21984
1.3947750117630486,VID_16563
2.0640686484685147,VID_16788
3.3187162320078065,VID_17778
9.822515672915964,VID_1904
1.3323897406400025,VID_928
4.292898741798757,VID_12845
6.976936870100913,VID_6422
4.014131761612506,VID_10221
1.9110576226660945,VID_15977
1.4676136496151067,VID_21774
1.249616566156156,VID_19891
1.470124282944206,VID_23519
3.705163818205479,VID_9823
1.4924302701293224,VID_17541
1.560146034446419,VID_15111
1.2733809213420246,VID_19743
1.6882496564558165,VID_5621
2.252963219047204,VID_7492
4.242846658463618,VID_4974
1.3107859663906436,VID_3104
1.4335706677416873,VID_22084
2.1362287249425984,VID_8234
1.3955675708966,VID_13324
1.2186798201944362,VID_18874
3.5589384864253937,VID_12753
2.605047714617078,VID_3226
1.3441492242570283,VID_5911
3.4143194925136213,VID_18670
2.7540174666934862,VID_13918
3.0127863987262975,VID_22137
1.997240748952247,VID_5582
1.780374689158572,VID_17134
1.691491907660346,VID_6065
3.9410213526804134,VID_7714
1.2423651695708404,VID_19758
2.872424558345704,VID_5181
1.7510904591993608,VID_11772
2.006714889898828,VID_10293
2.2227381002015107,VID_18907
1.4592576837079305,VID_11238
1.6913419001519634,VID_9684
2.029552060238599,VID_14439
7.061754540403028,VID_3502
9.304662126030463,VID_4648
3.2621257386797256,VID_7319
2.0543473085699433,VID_22221
1.6363970419158542,VID_10521
1.616584448250348,VID_9209
3.5444425869235823,VID_386
1.3778814163407525,VID_41
2.356278411462499,VID_4129
3.2010127798882593,VID_1323
1.7561044177076586,VID_19618
2.919630128031094,VID_6806
2.586948248963869,VID_5608
2.644380646033939,VID_8789
1.8180857020699694,VID_16467
3.026401902587707,VID_3723
1.8252798290201415,VID_4399
1.5549221565579392,VID_259
3.896703081841064,VID_17597
1.6645770427848023,VID_21110
1.2266406656834514,VID_293
1.3627123801314667,VID_22872
11.39081583302539,VID_3543
1.570869675854383,VID_17344
1.702471866855784,VID_2219
4.674426989890156,VID_4004
2.3503470831026565,VID_3243
3.088598846386691,VID_11767
1.1667914838979745,VID_19467
1.2947960775738174,VID_16918
1.3774679699546168,VID_8455
2.6318461038846466,VID_20744
4.7609914899835495,VID_20358
1.5180959743531635,VID_23417
3.898266098684062,VID_4859
3.663105298842403,VID_21291
1.661782501625141,VID_2742
1.3005347170370989,VID_932
1.433347711868238,VID_4665
2.339498466898283,VID_1931
1.7053924158277505,VID_834
3.2491853079542365,VID_16455
3.8799446327810676,VID_18695
1.9204976028999727,VID_12570
4.892419438199452,VID_3363
4.101812422261252,VID_1429
4.448336085127994,VID_23147
2.007316907146465,VID_370
2.993185198403975,VID_8257
1.8915726673819213,VID_14746
6.0354649218734995,VID_12892
1.6615207280056539,VID_9440
5.265497942511033,VID_6662
2.6486990045650227,VID_18596
3.6905903761832604,VID_5669
13.812436128551319,VID_20658
4.951867827456735,VID_5661
1.9546710913876322,VID_19314
3.2038844029472093,VID_21996
1.6856218213819107,VID_4895
2.092977116656708,VID_17999
3.200161693881658,VID_1786
1.4253338320147124,VID_23173
1.4865531372711682,VID_7943
2.959459118774823,VID_12577
6.155332524905672,VID_17318
1.976124776698297,VID_21978
1.6286294523580231,VID_11917
1.4347535046608253,VID_7819
1.2493809290128444,VID_16076
1.9582542917462171,VID_1612
2.0593629719773427,VID_17300
1.417447194681522,VID_19434
4.445733125839344,VID_5088
2.229959746682168,VID_21732
2.922065762365318,VID_12730
5.430356047288131,VID_1460
1.6369362023050607,VID_17895
1.6637340062170016,VID_16178
1.8287508420388503,VID_22430
7.711847671308511,VID_12248
1.986771219642331,VID_18022
9.062205231728887,VID_3374
6.940896593903124,VID_3356
1.5840927908317455,VID_23558
2.234740029017698,VID_21886
1.749218010403246,VID_12680
6.274591000909082,VID_5318
9.789703382557112,VID_18729
7.1728355719072505,VID_3743
2.7677547020531,VID_22340
2.6098896427445144,VID_7883
3.1357037586173324,VID_14571
2.3559959466081635,VID_20046
2.074123075839973,VID_14313
4.4098699280002265,VID_19082
1.8649746682729011,VID_11669
1.5047768446136436,VID_2403
5.78613889715281,VID_7712
3.516730469674221,VID_18609
1.4501845330884076,VID_11421
4.333483721598059,VID_17566
1.6301643757621385,VID_18756
1.320029574621639,VID_4247
3.7057992493024745,VID_873
4.316413979320249,VID_5746
2.678311354054329,VID_13164
1.5646503302067036,VID_7328
1.6620809563184105,VID_12080
1.504800929403018,VID_6225
68.13868192324226,VID_21762
2.6121544119331035,VID_7152
1.7055079767665953,VID_18531
1.3372476797523667,VID_13933
1.6519668479105498,VID_20645
1.9514210193222226,VID_7912
2.7472728052542528,VID_3764
1.69208496938731,VID_1419
4.317123883010939,VID_10266
1.8240856921440955,VID_17267
1.9032222398928866,VID_17708
2.429425472985958,VID_14260
1.462780775735093,VID_22827
1.8100627103463565,VID_15849
1.3701935657400017,VID_6295
2.9168898393302634,VID_15408
1.6998420789168147,VID_17222
1.9455505234439932,VID_6272
1.882494294615753,VID_11058
5.404998116264199,VID_7933
4.315947928287315,VID_10786
1.5890481414803113,VID_15374
1.4471410545716132,VID_19008
2.15446275133154,VID_2844
1.67990600827822,VID_12873
2.494732166565455,VID_1355
1.3802595766195533,VID_19948
1.479687597988129,VID_13963
1.2744099029186833,VID_21011
4.967967117463759,VID_21482
2.283488423552225,VID_21047
2.3433973741539242,VID_4720
1.6913858745582233,VID_22653
2.0560606589750203,VID_17703
1.2085715681853164,VID_13037
2.1088730718512663,VID_18144
9.313406804284389,VID_23720
1.7736811991186776,VID_15700
1.5251159349298131,VID_22904
1.6433151569807727,VID_17530
4.099399542263282,VID_18410
2.698116194305619,VID_1699
4.666210936897568,VID_13566
1.5895338293772472,VID_8420
5.020188826250769,VID_11889
1.6108438955300068,VID_895
8.360353127603563,VID_3134
24.806558654088363,VID_10710
3.7658318910670356,VID_4238
1.6432290709041875,VID_11849
3.5958061453983863,VID_2588
1.761989452502861,VID_6522
4.057547281423001,VID_12950
2.911343047787002,VID_11709
2.1307885993213076,VID_16269
3.663088882332157,VID_2644
1.6482270882931673,VID_23659
1.6606964128134774,VID_2730
1.609258676212482,VID_1454
2.5312731151309515,VID_2825
1.5881506870768236,VID_20225
4.701730207326269,VID_1489
1.4598203364300584,VID_23715
2.2167706258921642,VID_12821
1.9300072652042155,VID_11847
1.3768951036687536,VID_7640
1.3506251136984235,VID_19332
1.9751741604913784,VID_5762
1.4199422225102116,VID_20998
1.9750820266772355,VID_11454
2.5330374050724167,VID_17762
1.7071824408068614,VID_691
2.4512532916257306,VID_21981
14.820199498414878,VID_14040
2.375434229302013,VID_5138
2.6871567545786244,VID_2373
4.750576180099838,VID_6714
1.666876021019662,VID_19344
12.396922698434237,VID_6267
5.688955776785201,VID_7897
1.738463317494869,VID_13511
1.5026998784603691,VID_6917
6.748172286377233,VID_3310
1.7624864538838598,VID_14906
5.200984647459482,VID_7881
2.0254265143121866,VID_13142
1.335018064709108,VID_15795
3.121653037211818,VID_18665
1.7752305590808568,VID_2025
1.4879746025484046,VID_1001
1.2549130842684302,VID_3076
1.9712887445257108,VID_16999
1.6696983228200306,VID_22546
2.385643570071315,VID_22344
1.6794626297279587,VID_20339
1.5804601522175372,VID_504
2.105026880623901,VID_17790
2.265343916533007,VID_3641
1.8758768870089486,VID_18275
2.42611990635773,VID_14821
4.323307012122698,VID_1580
1.7007068915752417,VID_9979
2.1761413676200725,VID_21425
5.203657832992996,VID_6419
8.516159083146222,VID_6374
1.3088690763827038,VID_6998
2.1846678431331226,VID_8926
1.9856632367995248,VID_4243
2.5413706292270306,VID_14086
1.942450027847231,VID_22645
6.857096336821518,VID_21879
75.2616585303383,VID_9573
1.9607275896314587,VID_1998
1.413102671841821,VID_14137
1.5768062916982724,VID_7136
1.4695482215931646,VID_9981
3.6414109127085235,VID_11657
1.6216686294271825,VID_7110
1.4481244991438547,VID_21099
2.2450237865547313,VID_1543
2.938974329583264,VID_5706
3.7399029073215933,VID_23139
1.8977262802956103,VID_5755
1.2577956758111921,VID_13994
3.229325233777131,VID_11854
1.3863501224247106,VID_18964
2.000240163892361,VID_14089
2.6217088506030213,VID_1725
1.6928278474317575,VID_14435
1.377033403940151,VID_13519
1.8273358399222233,VID_6687
1.6194405684687827,VID_992
3.362138565629057,VID_8720
2.0529923332475373,VID_22967
2.857489136002621,VID_21862
2.451391712195037,VID_1011
3.1165255119530557,VID_18429
2.233293312984214,VID_19556
1.7652223172685813,VID_11414
2.412631099461453,VID_4631
1.3530720685917688,VID_886
2.580003372211647,VID_18079
1.455611461620918,VID_16482
2.65276889056218,VID_2940
1.2755688323446035,VID_22096
1.9042433088144415,VID_18014
1.3813144365757875,VID_8405
1.2960496916931699,VID_7807
57.976835429962414,VID_12928
2.298224955922733,VID_23436
1.672442709639326,VID_22593
54.49559371919465,VID_10735
1.2211956039586136,VID_9377
1.5906394732066478,VID_12438
1.469523385073985,VID_1087
1.7186793450761966,VID_5149
2.459651054365076,VID_1085
1.6780362968027442,VID_16895
4.5427474267154855,VID_10319
3.8249752756828714,VID_4222
1.5883211344651382,VID_13244
1.8132432729348165,VID_14100
1.3105287106557724,VID_4217
1.1942971798870572,VID_10197
2.1853371320126995,VID_3220
1.7978594225554454,VID_13107
2.536154213309656,VID_6301
4.390957461584245,VID_15202
2.8511702660759997,VID_8263
1.237857505892901,VID_10766
3.3411886059777456,VID_6885
2.1419437595356077,VID_8141
2.295148862655772,VID_20428
1.4883150179375364,VID_14824
1.5549935531129,VID_7651
5.238648027236016,VID_10878
1.898116089256968,VID_4263
1.4609284406982495,VID_9922
1.258486989121552,VID_6475
2.296082180408019,VID_15557
3.7302369341723525,VID_17806
11.681076039678727,VID_17324
1.4426623107461571,VID_19027
1.5209633077107567,VID_21128
3.114399481209437,VID_3196
1.3631898618941147,VID_9196
8.204878419076465,VID_17497
1.652763965560749,VID_11413
1.4316423057995895,VID_10917
1.3811888705986366,VID_22606
9.880296692056119,VID_9824
1.9147551926192574,VID_23286
1.8432260189349887,VID_9752
2.2101103949415117,VID_13761
3.7335814840136825,VID_21939
1.8273495482572024,VID_535
1.578586131726835,VID_23444
2.8195213996207937,VID_1499
2.9865035378788085,VID_5034
2.0876664381768046,VID_9413
4.916800891614134,VID_6244
4.798336011643814,VID_23106
1.6442507220519165,VID_19719
1.6547763365024508,VID_18926
2.279048424398463,VID_23637
2.9272996328441896,VID_18666
2.1250524415336987,VID_21005
1.5889368423517671,VID_18951
5.579381317005534,VID_9165
2.348491627753143,VID_3715
2.2452620796043177,VID_10362
1.3797230078302534,VID_2231
2.2082308270975,VID_9123
1.7526750064177707,VID_577
3.6795767662702583,VID_11922
2.2361821035588076,VID_11881
4.262684371589371,VID_21127
2.7805951981586348,VID_14805
2.8908128941062987,VID_19323
2.804979465822319,VID_1717
2.6270034632900496,VID_1819
1.1953464544573948,VID_1609
4.151729806139404,VID_18343
1.3191003696867303,VID_4800
1.3079955150348377,VID_4740
3.6826953918934118,VID_6502
1.8788044582880807,VID_9232
1.388538042496235,VID_13675
2.3895008055851084,VID_2567
1.4891999701637721,VID_3546
1.8651234440019169,VID_23743
1.4046452154356757,VID_23270
2.1570091069810062,VID_12998
2.9087858301958915,VID_21509
1.5656684472291242,VID_3602
1.3850348043142888,VID_21989
1.4700306994363872,VID_5159
1.674097046030997,VID_20289
2.6328997228028883,VID_7900
2.9057383410274507,VID_3558
1.9208419291204095,VID_1764
1.731052583006082,VID_13204
1.6065018601566676,VID_5433
3.401454831319152,VID_12037
1.4249435689694088,VID_19320
5.024032905493763,VID_437
1.3306726893001997,VID_17153
1.8508323052369815,VID_2276
2.3388843146914637,VID_8949
2.241902595423944,VID_16265
5.124592401535668,VID_4154
1.2020757341994848,VID_10593
2.4047177616858617,VID_10169
3.555652477671524,VID_7906
2.338937407936341,VID_6160
2.499299942420737,VID_20644
1.5217958726908765,VID_22389
4.338376928365638,VID_18986
1.7679211431907385,VID_20038
1.5451502912441695,VID_8929
2.277754939424345,VID_20100
4.24793601285635,VID_22080
2.4113486673132645,VID_2332
10.493061273175888,VID_20975
3.0106768499438687,VID_10824
1.8193086241204446,VID_15323
1.8715032704758126,VID_20227
1.4194071237750412,VID_9309
3.329947194771732,VID_23675
1.7100290760357721,VID_7155
2.193989676696534,VID_2486
2.1167581467486825,VID_16861
1.9253690611114769,VID_8262
2.1689207942013224,VID_23488
5.6091482749491215,VID_7263
19.824985888205926,VID_20886
8.524894248469503,VID_9753
2.3711545412799864,VID_8774
2.8418239633304716,VID_17309
4.148117057731873,VID_5337
3.4984922529605575,VID_3417
1.6763344419350834,VID_8173
1.3645049017443491,VID_22302
12.696348302270092,VID_19169
2.9526261525228032,VID_1565
1.8376815420559867,VID_6686
2.037400129280418,VID_15440
2.098547937503594,VID_1331
2.233431318666104,VID_19093
1.1226800321025858,VID_10763
1.662435049131506,VID_9601
1.9879851844744192,VID_15982
2.153141836869267,VID_3000
2.5290072745433885,VID_1963
1.8265054567628294,VID_9075
1.2139218213349443,VID_16285
1.1516234380233707,VID_19832
3.0944692313292474,VID_21280
1.5270818624531022,VID_2264
2.124162915429515,VID_14929
1.2243178237939958,VID_15811
1.637412650035127,VID_22700
1.6225712155156566,VID_20594
1.565675728612217,VID_15193
2.3131838087224748,VID_7700
2.5682743864403803,VID_2820
2.5162876119408226,VID_812
1.7321766940391858,VID_11751
2.232676637871496,VID_22881
1.3205576099219454,VID_958
4.147720131432754,VID_17729
1.6267213648984256,VID_11596
5.760672394234389,VID_19325
1.2395586338455395,VID_2190
1.4853571803186933,VID_13073
1.4011869182615766,VID_6840
1.453871952254866,VID_12225
2.0714409421620554,VID_5837
1.3897810978516159,VID_18859
1.7724992705869416,VID_3769
9.219072912974543,VID_2115
3.0762176284673757,VID_3746
5.115140164616561,VID_4813
1.5751655845750239,VID_17143
5.09304811794041,VID_8066
2.5444005399515714,VID_17772
2.949900797572804,VID_10821
2.8737245108559075,VID_10238
1.8408494866710707,VID_5016
1.1020780745370136,VID_19825
1.330831901163343,VID_23632
6.4230676089089025,VID_22367
5.537981696375651,VID_19159
1.5638687435246168,VID_5258
3.961928219303589,VID_2447
12.251425702855412,VID_2285
3.429702032233829,VID_9562
1.4259793531428901,VID_8430
1.4689798469176378,VID_20007
13.930882489931829,VID_12308
2.256902890678787,VID_4198
1.783442010136933,VID_17417
2.257216024639328,VID_16302
1.9656778628983336,VID_14813
3.644128894355975,VID_17865
2.063663624035776,VID_2072
3.7870299333458233,VID_9596
1.7007205215697447,VID_6098
1.3843722547135335,VID_17429
1.927828618325299,VID_21895
3.817102701567578,VID_9835
1.7221341990764896,VID_2035
2.2789783553698513,VID_12355
1.280362337721867,VID_12657
3.214757377873374,VID_19220
2.0243132236409656,VID_19275
1.2820487468224175,VID_19369
1.7005350580471135,VID_18225
3.865110431259643,VID_9897
1.8492838485554777,VID_10933
3.16704020541041,VID_12062
2.064047546575529,VID_3268
2.35100145875078,VID_2127
2.077340133850347,VID_798
2.6739284126772045,VID_11037
1.9485122414114524,VID_8945
1.318468684133099,VID_17210
38.74756379609221,VID_6112
1.577775429219059,VID_22798
3.4575236836622603,VID_19582
2.1257037046334277,VID_1276
4.937919640274133,VID_19072
1.4797335958069142,VID_4995
2.1706030636907205,VID_14521
1.751413576631855,VID_6580
2.2153030564936893,VID_7648
1.5866320586913267,VID_13218
7.689442525052349,VID_12709
1.8587708967650138,VID_4152
2.0835964397299285,VID_5017
3.7981844859299514,VID_12246
2.577592593155542,VID_3971
1.4263658938026393,VID_388
1.429195014798823,VID_303
2.28992523733432,VID_8321
2.0715901627869995,VID_761
2.511115115454392,VID_6250
1.6026585396658992,VID_3051
2.1081840216481793,VID_8930
1.5760533451089136,VID_23327
1.7168004735440927,VID_10395
1.490875913218358,VID_6038
1.6812460608701227,VID_15890
3.9392509173261145,VID_13023
12.801364195029542,VID_15120
2.1206768024374916,VID_11617
1.9484466141009282,VID_18165
3.075617728150021,VID_5280
2.7144819480438604,VID_5648
1.9678843141441118,VID_10782
2.0256203244491484,VID_21087
4.252772837153574,VID_21352
2.3933915831880554,VID_9585
1.334582722407911,VID_6821
2.191082759780413,VID_15087
1.7761624463507244,VID_19654
1.9114829834439593,VID_10413
2.3262404971902284,VID_22027
2.7550472632621967,VID_5081
5.90001655360123,VID_6452
1.1913193006265435,VID_16047
1.9483054695425273,VID_14887
30.197434666821447,VID_12293
2.2040576152905804,VID_10093
1.9009861854104015,VID_12852
1.9984374645367127,VID_7027
9.306805306533793,VID_21706
1.6645916284300721,VID_14603
1.9639941002252717,VID_5878
4.24881438237971,VID_965
3.3793121025771047,VID_9060
14.004712576997832,VID_6273
1.6731210412868738,VID_20500
1.6131878532108634,VID_18347
1.1429639100764033,VID_12503
1.2180076600340968,VID_19854
1.8395348252755472,VID_3007
1.5444872992493375,VID_10533
1.7599844084875338,VID_7212
2.4720310773566427,VID_6928
1.3238574381832187,VID_10737
1.5656017103277233,VID_11747
4.177677071156019,VID_7988
